001,005,007,008,034,035,040,043,049,110,245,246,250,255,264,300,336,337,338,500,530,650,655,710,810,856,946
991012586931102124,20220715095038.0,aj#aanzn,171207s1928    ne dek    a     0   dut d,1\ $a a $b 750000 $d W0582500 $e W0515000 $f N0093000 $g N0044500,\\ $a (OCoLC)1014184800 | \\ $a (OCoLC)on1014184800 | \\ $a (EXLNZ-01UWI_NETWORK)9912417839902121 | \\ $a (01UWI_ML)991012586931102124,\\ $a GZN $e rda $c GZN,\\ $a s-sr---,\\ $a GZNA,1\ $a Netherlands. $b Hydrografisch Bureau.,"00 $a Atlantische Oceaan, kust van Guyana van de Essequebo rivier tot Cayenne / $c 's-Gravenhage, 1891.", ,\\ $a Uitgegeven in 1887. Bijgewerkt ... 1928.,"\\ $a Scale 1:750,000 $c (W 58°25ʹ00ʺ--W 51°50ʹ00ʺ/N 9°30ʹ00ʺ--N 4°45ʹ00ʺ).","\1 $a 's-Gravenhage : $b Hydrografisch Bureau, $c [1928]","\\ $a 1 map ; $c 73 x 99 cm, on sheet 77 x 103 cm",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Relief shown by hachures. Depths shown by bathymetric isolines and soundings. | \\ $a Includes notes, 11 illustrations and 3 inset maps: Monding der Nickerie Rivier -- Monding der Corantijn Rivier -- Monding der Marowijne Rivier. | \\ $a Selected lights shown in yellow and red. | \\ $a ""Gedrukt bij Joh. Enschedé & Zonen te Haarlem."" | \\ $a ""J.G. den Engel se Wiemans sculps."" | \\ $a ""Departement van Marine, 6 Juli 1928, Afd. Hydrographie"" -- stamped in lower right margin. | \\ $a ""217.""",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection. | \\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Suriname. | \0 $a Coasts $z Suriname $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft,1\ $a Netherlands. $b Ministerie van Marine., ,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/23067/rec/32 | 41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/23067/rec/310,\\ $a agslscn agsmap026726 $9 LOCAL
991012586931202124,20220715095029.0,aj#aanzn,171207s1953    ne gdek   a     0   dut d,1\ $a a $b 750000 $d W0582500 $e W0515000 $f N0093000 $g N0044500,\\ $a (OCoLC)1014184393 | \\ $a (OCoLC)on1014184393 | \\ $a (EXLNZ-01UWI_NETWORK)9912417747002121 | \\ $a (01UWI_ML)991012586931202124,\\ $a GZN $e rda $c GZN,\\ $a s-sr---,\\ $a GZNA,1\ $a Netherlands. $b Hydrografisch Bureau.,"00 $a Zuid Amerika, noordkust, Guyana, kust van Suriname, met Aangrenzend Gebied tot Demerara in het westen en Cayenne in het oosten / $c 's-Gravenhage uitgegeven in Febr. 1939 door het Departement van Marine, Afdeeling Hydrographie.", ,\\ $a Bijgewerkt ... 1953.,"\\ $a Scale 1:750,000 $c (W 58°25ʹ00ʺ--W 51°50ʹ00ʺ/N 9°30ʹ00ʺ--N 4°45ʹ00ʺ).","\1 $a 's-Gravenhage : $b Departement van Marine, Afdeeling Hydrographie, $c [1953]","\\ $a 1 map ; $c 57 x 99 cm, on sheet 63 x 103 cm",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Relief shown by spot heights and hachures. Depths shown by bathymetric isolines and soundings. | \\ $a Includes conversion table. | \\ $a Selected lights shown in purple. | \\ $a ""Ministerie van Marine, 4 Juni 1953, Afd. Hydrografie"" -- stamped in lower right margin. | \\ $a ""217.""",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Suriname. | \0 $a Coasts $z Suriname $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft, , ,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/23069/rec/309,\\ $a agslscn agsmap026827 $9 LOCAL
991012586931302124,20220715095042.0,aj#aanzn,171207s1926    ne dek    a     0   dut d,1\ $a a $b 750000 $d W0582500 $e W0515000 $f N0093000 $g N0044500,\\ $a (OCoLC)1014184172 | \\ $a (OCoLC)on1014184172 | \\ $a (EXLNZ-01UWI_NETWORK)9912417842002121 | \\ $a (01UWI_ML)991012586931302124,\\ $a GZN $e rda $c GZN,\\ $a s-sr---,\\ $a GZNA,1\ $a Netherlands. $b Hydrografisch Bureau.,"00 $a Atlantische Oceaan, kust van Guyana van de Essequebo rivier tot Cayenne / $c 's-Gravenhage, 1891.", ,\\ $a Bijgewerkt ... 1926.,"\\ $a Scale 1:750,000 $c (W 58°25ʹ00ʺ--W 51°50ʹ00ʺ/N 9°30ʹ00ʺ--N 4°45ʹ00ʺ).","\1 $a 's-Gravenhage : $b Hydrografisch Bureau, $c [1926]","\\ $a 1 map ; $c 73 x 100 cm, on sheet 78 x 104 cm",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Relief shown by hachures. Depths shown by bathymetric isolines and soundings. | \\ $a Includes notes, 11 illustrations and 5 inset maps: Monding der Nickerie Rivier -- Suriname Rivier, van Beekhuizen tot Belwaarde -- Monding der Corantijn Rivier -- Monding der Marowijne Rivier -- Suriname Rivier, van het Lichtschip tot Aan Domburg. | \\ $a Selected lights shown in yellow and red. | \\ $a ""Gedrukt bij Joh. Enschedé & Zonen te Haarlem."" | \\ $a ""J.G. den Engel se Wiemans sculps."" | \\ $a ""217.""",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection. | \\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Suriname. | \0 $a Coasts $z Suriname $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft, , ,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/23068/rec/34 | 41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/23068/rec/308,\\ $a agslscn agsmap026825 $9 LOCAL
991012586931402124,20220715095131.0,aj#canzn,171207s1911    ne ek     a     0   dut d,1\ $a a $b 50000 $d W0555956 $e W0555055 $f N0055705 $g N0054458,\\ $a (OCoLC)1014183786 | \\ $a (OCoLC)on1014183786 | \\ $a (EXLNZ-01UWI_NETWORK)9912418048402121 | \\ $a (01UWI_ML)991012586931402124,\\ $a GZN $e rda $c GZN,\\ $a s-sr---,\\ $a GZNA,1\ $a Netherlands. $b Hydrografisch Bureau.,"00 $a Nederlandsch-Guyana, Monden der Coppename en Saramacca Rivier / $c 's-Gravenhage, uitgegeven in Jani. 1911 door het Ministerie van Marine, Afdeeling Hydrographie.", , ,"\\ $a Scale 1:50,000 $c (W 55°59ʹ56ʺ--W 55°50ʹ55ʺ/N 5°57ʹ05ʺ--N 5°44ʹ58ʺ).","\1 $a 's-Gravenhage : $b Ministerie van Marine, Afdeeling Hydrographie, $c 1911.","\\ $a 1 map : $b color ; $c 48 x 32 cm, on sheet 55 x 41 cm",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Depths shown by bathymetric isolines and soundings. | \\ $a Includes pasteover and 1 inset map: Schets post Nassau. | \\ $a ""215.""",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Suriname. | \0 $a Rivers $z Suriname $v Maps. | \0 $a Deltas $z Suriname $z Coppename River $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft,1\ $a Netherlands. $b Afdeling Hydrografie. | 1\ $a Netherlands. $b Ministerie van Marine., ,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/23064/rec/26,\\ $a agslscn agsmap026822 $9 LOCAL
991012586931502124,20220715095038.0,aj#aanzn,171207s1913    ne ek     a     0   dut d,1\ $a a $b 25000 $d E0035900 $e E0042100 $f N0513500 $g N0512500,\\ $a (OCoLC)1014183726 | \\ $a (OCoLC)on1014183726 | \\ $a (EXLNZ-01UWI_NETWORK)9912418048602121 | \\ $a (01UWI_ML)991012586931502124,\\ $a GZN $e rda $c GZN,\\ $a e-ne---,\\ $a GZNA,1\ $a Netherlands. $b Hydrografisch Bureau.,"00 $a Ooster-Schelde, Verdronken Land van Zuid-Beveland / $c opgenomen in 1891 door C.J. de Jong Pz. en R.O.J. Verschoor.", ,\\ $a [Bijgewerkt] ... [19]13.,"\\ $a Scale 1:25,000 $c (E 3°59ʹ00ʺ--E 4°21ʹ00ʺ/N 51°35ʹ00ʺ--N 51°25ʹ00ʺ).","\1 $a 's-Gravenhage : $b Hydrografisch Bureau, $c [1913]","\\ $a 1 map ; $c 76 x 95 cm, on sheet 80 x 101 cm",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Depths shown by bathymetric isolines and soundings. | \\ $a Includes notes and 1 inset map: [Slaak van Maerloo] | \\ $a Selected lights shown in yellow, red and green. | \\ $a ""Gedrukt bij Roeloffzen, Hübner en van Santen Amsterdam."" | \\ $a ""216.""",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Netherlands $z Oosterschelde. | \0 $a Coasts $z Netherlands $z Oosterschelde $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft, , ,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/23065/rec/28,\\ $a agslscn agsmap026824 $9 LOCAL
991012586934902124,20220715095033.0,aj#canzn,171206s1931    ne gdek   a     0   dut d,1\ $a a $b 75000,\\ $a (OCoLC)1014026138 | \\ $a (OCoLC)on1014026138 | \\ $a (EXLNZ-01UWI_NETWORK)9912418057302121 | \\ $a (01UWI_ML)991012586934902124,\\ $a GZN $e rda $c GZN $d GZN,\\ $a s-sr---,\\ $a GZNA,1\ $a Netherlands. $b Hydrografisch Bureau.,"00 $a Riviermonden Nederlandsch Guyana, blad I / $c opgenomen door den Kapitein ter zee J.H.G. Kremer, 1927 ; 's-Gravenhage, uitgegeven in Febr. 1928 door het Ministerie van Marine, Afdeeling Hydrographie.", ,\\ $a Bijgewerkt ... 1931.,"\\ $a Scale 1:75,000.","\1 $a 's-Gravenhage : $b Ministerie van Marine, Afdeeling Hydrographie, $c [1931]","\\ $a 3 maps on 1 sheet : $b color ; $c 66 x 34 cm and smaller, sheet 72 x 90 cm",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Relief shown by spot heights and hachures. Depths shown by bathymetric isolines and soundings. | \\ $a ""Departement van Defensie, 5 Dec. 1931, Afd. Hydrographie"" -- stamped in lower right margin. | \\ $a ""215.""",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Suriname. | \0 $a Rivers $z Suriname $v Maps. | \0 $a Coasts $z Suriname $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft,1\ $a Netherlands. $b Afdeling Hydrografie. | 1\ $a Netherlands. $b Ministerie van Marine., ,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/23062/rec/22,\\ $a agslscn agsmap026823 $9 LOCAL
991012586935202124,20220715095028.0,aj#aanzn,171206s1913    ne ek     a     0   dut d,1\ $a a $b 50000 $d E0032900 $e E0042600 $f N0513200 $g N0511200,\\ $a (OCoLC)1014026053 | \\ $a (OCoLC)on1014026053 | \\ $a (EXLNZ-01UWI_NETWORK)9912417755702121 | \\ $a (01UWI_ML)991012586935202124,\\ $a GZN $e rda $c GZN,\\ $a e-be---,\\ $a GZNA,1\ $a Netherlands. $b Hydrografisch Bureau.,"00 $a Noordzee, de Schelde, van Vlissingen tot Antwerpen / $c 's-Gravenhage, uitgegeven in Jani. 1907 door het Ministerie van Marine, Afdeeling Hydrographie.", ,\\ $a Bijgewerkt ... [19]13.,"\\ $a Scale 1:50,000 $c (E 3°29ʹ00ʺ--E 4°26ʹ00ʺ/N 51°32ʹ00ʺ--N 51°12ʹ00ʺ).","\1 $a 's-Gravenhage : $b Ministerie van Marine, Afdeeling Hydrographie, $c [1913]","\\ $a 1 map ; $c 62 x 118 cm, on sheet 66 x 123 cm",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Depths shown by bathymetric isolines and soundings. | \\ $a Includes notes, 1 pasteover and 1 continuation inset map: Ft. de Parel tot Antwerpen. | \\ $a Selected lights shown in yellow, red and green. | \\ $a ""Gedrukt bij Roeloffzen-Hübner en van Santen, Amsterdam."" | \\ $a ""214.""",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Scheldt River. | \0 $a Deltas $z Scheldt River $v Maps. | \0 $a Harbors $z Belgium $z Antwerp $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft,1\ $a Netherlands. $b Afdeling Hydrografie. | 1\ $a Netherlands. $b Ministerie van Marine., ,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/23063/rec/24,\\ $a agslscn agsmap026820 $9 LOCAL
991012586935402124,20220715095109.0,aj#canzn,171206s1919    ne ek     a     0   dut d,1\ $a a $b 50000 $d E0032900 $e E0042600 $f N0513200 $g N0511200,\\ $a (OCoLC)1014025886 | \\ $a (OCoLC)on1014025886 | \\ $a (EXLNZ-01UWI_NETWORK)9912417955002121 | \\ $a (01UWI_ML)991012586935402124,\\ $a GZN $e rda $c GZN,\\ $a e-be---,\\ $a GZNA,1\ $a Netherlands. $b Hydrografisch Bureau.,"03 $a De Schelde, van Vlissingen tot Antwerpen / $c 's-Gravenhage, uitgegeven in Sept. 1919 door het Ministerie van Marine, Afdeeling Hydrographie.", , ,"\\ $a Scale 1:50,000 $c (E 3°29ʹ00ʺ--E 4°26ʹ00ʺ/N 51°32ʹ00ʺ--N 51°12ʹ00ʺ).","\1 $a 's-Gravenhage : $b Ministerie van Marine, Afdeeling Hydrographie, $c 1919.","\\ $a 1 map : $b color ; $c 62 x 119 cm, on sheet 70 x 126 cm",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Depths shown by bathymetric isolines and soundings. | \\ $a Includes 1 continuation inset map: Ft. de Parel tot Antwerpen. | \\ $a Selected lights shown in yellow, red and green. | \\ $a ""214.""",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Scheldt River. | \0 $a Deltas $z Scheldt River $v Maps. | \0 $a Harbors $z Belgium $z Antwerp $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft,1\ $a Netherlands. $b Afdeling Hydrografie. | 1\ $a Netherlands. $b Ministerie van Marine., ,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/23070/rec/38,\\ $a agslscn agsmap026821 $9 LOCAL
991012586935502124,20220715095025.0,aj#aanzn,171206s1928    ne gdek   a     0   dut d,1\ $a a $b 5000 | 1\ $a a $b 8000,\\ $a (OCoLC)1014025371 | \\ $a (OCoLC)on1014025371 | \\ $a (EXLNZ-01UWI_NETWORK)9912417955802121 | \\ $a (01UWI_ML)991012586935502124,\\ $a GZN $e rda $c GZN,\\ $a nwco---,\\ $a GZNA,1\ $a Netherlands. $b Hydrografisch Bureau.,"00 $a West-Indië, baaien op de zuidwestkust van Curaçao / $c 's-Gravenhage, uitgegeven in Maart 1912 door het Ministerie van Marine, Afdeeling Hydrographie.", ,\\ $a Bijgewerkt ... 1928.,"\\ $a Scale 1:5,000. | \\ $a Scale 1:8,000.","\1 $a 's-Gravenhage : $b Ministerie van Defensie, Afdeeling Hydrographie, $c [1928]","\\ $a 3 maps on 1 sheet ; $c 56 x 60 cm and smaller, sheet 60 x 98 cm",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Relief shown by spot heights and hachures. Depths shown by bathymetric isolines and soundings. | \\ $a Includes list of abbreviations. | \\ $a Selected lights shown in yellow, red and green. | \\ $a Annotated in pencil. | \\ $a ""Gorvel & Ritter sc."" | \\ $a ""Gedrukt bij Roeloffzen, Hüner en van Santen, Amsterdam."" | \\ $a ""Departement van Marine, 6 Juli 1928, Afd. Hydrographie"" -- stamped in lower right margin. | \\ $a ""213."" | \\ $a Fuik-Baai (westgedeelte) -- Caracas-Baai en Spaansche Haven -- St. Anna-Baai en Schottegat.",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Curaçao $z Santa Anna Bay. | \0 $a Harbors $z Curaçao $z Santa Anna Bay $v Maps. | \0 $a Harbors $z Curaçao $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft,1\ $a Netherlands. $b Afdeling Hydrografie. | 1\ $a Netherlands. $b Ministerie van Defensie., ,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/23066/rec/30,\\ $a agslscn agsmap026818 $9 LOCAL
991012586935602124,20220715095135.0,aj#canzn,171206s1953    ne gdek   a     0   dut d,1\ $a a $b 75000 $d E0045500 $e E0053700 $f N0600200 $g N0594300,\\ $a (OCoLC)1014025392 | \\ $a (OCoLC)on1014025392 | \\ $a (EXLNZ-01UWI_NETWORK)9912417956002121 | \\ $a (01UWI_ML)991012586935602124,\\ $a GZN $e rda $c GZN,\\ $a nwco---,\\ $a GZNA,1\ $a Netherlands. $b Hydrografisch Bureau.,"00 $a West Indië, Curaçao / $c 's-Gravenhage, uitgegeven in Jan. 1938 door het Ministerie van Marine, Afdeling Hydrographie.", ,\\ $a Hernieuwde uitgave Sept. 1950. Bijgewerkt ... 1953.,"\\ $a Scale 1:75,000 $c (W 69°15ʹ00ʺ--W 68°35ʹ00ʺ/N 12°30ʹ00ʺ--N 11°57ʹ00ʺ).","\1 $a 's-Gravenhage : $b Ministerie van Marine, Afdeling Hydrographie, $c [1953]","\\ $a 1 map : $b color ; $c 83 x 99 cm, on sheet 87 x 102 cm",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Relief shown by spot heights and hachures. Depths shown by bathymetric isolines and soundings. | \\ $a Includes 4 inset maps: Fuik Baai (westgedeelte) -- Bullen Baai -- St. Anna Baai en Schottegat -- Caracas Baai en Spaansche Haven. | \\ $a Selected lights shown in purple. | \\ $a ""Auteursrechten zijn voorbehouden ten behoeve van de Staat der Nederlanden."" | \\ $a ""Ministerie van Marine, 4 Juni 1953, AFD Hydrografie"" -- stamped in lower right margin. | \\ $a ""213.""",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Curaçao. | \0 $a Coasts $z Curaçao $v Maps. | \0 $a Harbors $z Curaçao $z Santa Anna Bay $v Maps. | \0 $a Harbors $z Curaçao $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft,1\ $a Netherlands. $b Afdeling Hydrografie. | 1\ $a Netherlands. $b Ministerie van Defensie., ,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/23061/rec/20,\\ $a agslscn agsmap026819 $9 LOCAL
991012586935802124,20220715095139.0,aj#aanzn,171206s1913    ne ek     a     0   dut d,1\ $a a $b 100000 $d E0044700 $e E0054400 $f N0531000 $g N0521500,\\ $a (OCoLC)1014025097 | \\ $a (OCoLC)on1014025097 | \\ $a (EXLNZ-01UWI_NETWORK)9912417757502121 | \\ $a (01UWI_ML)991012586935802124,\\ $a GZN $e rda $c GZN,\\ $a e-ne---,\\ $a GZNA,1\ $a Netherlands. $b Hydrografisch Bureau.,"00 $a Zuiderzee / $c 's-Gravenhage, uitgegeven in Maart 1886 door het Ministerie van Marine, Afdeeling Hydrographie.", ,\\ $a Bijgewerkt ... [19]13.,"\\ $a Scale 1:100,000 $c (E 4°47ʹ00ʺ--E 5°44ʹ00ʺ/N 53°10ʹ00ʺ--N 52°15ʹ00ʺ).","\1 $a 's-Gravenhage : $b Ministerie van Marine, Afdeeling Hydrographie, $c [1913]","\\ $a 1 map ; $c 105 x 87 cm, on sheet 109 x 92 cm",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Depths shown by bathymetric isolines and soundings. | \\ $a Selected lights shown in yellow, red and green. | \\ $a ""Gedrukt bij Roeloffzen-Hübner en van Santen, Amsterdam."" | \\ $a ""212.""",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Netherlands $z IJssel Lake. | \0 $a Coasts $z Netherlands $z IJssel Lake $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft,1\ $a Netherlands. $b Afdeling Hydrografie. | 1\ $a Netherlands. $b Ministerie van Marine., ,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/23080/rec/52,\\ $a agslscn agsmap026830 $9 LOCAL
991012586936102124,20220715095010.0,aj#canzn,171206s1953    ne eck    a     0   dut d,1\ $a a $b 150000 $d E0045300 $e E0060300 $f N0530700 $g N0521500,\\ $a (OCoLC)1014024973 | \\ $a (OCoLC)on1014024973 | \\ $a (EXLNZ-01UWI_NETWORK)9912417757902121 | \\ $a (01UWI_ML)991012586936102124,\\ $a GZN $e rda $c GZN,\\ $a e-ne---,\\ $a GZNA,1\ $a Netherlands. $b Hydrografisch Bureau.,"00 $a IJselmeer / $c 's-Gravenhage, uitgegeven in Aug. 1941 door het Ministerie van Marine, Afdeling Hydrographie.", ,\\ $a Hernieuwde uitgave April 1953. Bijgewerkt ... 1953.,"\\ $a Scale 1:150,000 $c (E 4°53ʹ00ʺ--E 6°03ʹ00ʺ/N 53°07ʹ00ʺ--N 52°15ʹ00ʺ).","\1 $a 's-Gravenhage : $b Ministerie van Marine, Afdeling Hydrographie, $c 1953","\\ $a 1 map : $b color ; $c 67 x 56 cm, on sheet 71 x 99 cm",\\ $a cartographic image $b cri $2 rdacontent,\\ $a unmediated $b n $2 rdamedia,\\ $a sheet $b nb $2 rdacarrier,"\\ $a Depths shown by bathymetric isolines, bathymetric tints and soundings. | \\ $a Includes notes, 1 pasteover and 11 inset maps: Kornwerderzand -- Den Oever -- Enkhuizen -- [Zuiderhaven] -- Lemmer -- Urk -- Harderwijk -- Gouwzee -- Pampus -- Ketelmond -- Kanalen Lange de Noordoostpolder. | \\ $a Selected lights shown in purple. | \\ $a ""Ministerie van Marine, 4 Juni 1953, AFD Hydrografie"" -- stamped in lower right margin. | \\ $a ""Auteursrechten zijn voorbehouden ten behoeve van de Staat der Nederlanden."" | \\ $a ""212.""",\\ $a Also available on the Internet through the American Geographical Society Library Digital Map Collection.,\0 $a Nautical charts $z Netherlands $z IJssel Lake. | \0 $a Coasts $z Netherlands $z IJssel Lake $v Maps.,\7 $a Nautical charts. $2 lcgft | \7 $a Bathymetric maps. $2 lcgft,1\ $a Netherlands. $b Ministerie van Marine., ,41 $u https://collections.lib.uwm.edu/digital/collection/agdm/id/23078/rec/48,\\ $a agslscn agsmap026831 $9 LOCAL
